DATE,OceanTemp,Salinity,SeaPressure,BlueCrabCatch,WaveDirection,AverageWavePeriod,DominantWavePeriod,WaveHeight,Gust,WindSpeed,WindDirection,Illum,PRCP,AvgDailyWind,Weekend,Attack
20140130,15.5,99,1026.6,2221,116,5.78,10,1.9,12.7,9.9,28,NM,5,34,No,N
20140131,15.5,,1022.9,2136,116,5.81,11.43,1.47,8,6.9,358,NM,0,18,Yes,N
20140201,14.5,,1024,3051,94,6.42,10,1.25,5.8,4.7,49,NM,8,32,Yes,N
20140202,14.5,,1020.3,2038,106,5.72,10,1.13,8.6,7.4,236,NM,0,30,Yes,N
20140203,14.5,,1015.7,14973,202,4.24,4,1.28,13,11.1,220,NM,0,48,No,N
20140204,14.5,,1025.8,2977,133,5.24,10.81,1.65,14.4,12.1,360,LQ,0,48,No,N
20140205,14.5,,1012.4,5761,169,5.83,6.67,2.57,13.9,11.6,215,LQ,51,54,No,N
20140206,14.5,,1023.5,3127,12,5.57,6.67,1.65,12.2,9.2,1,LQ,0,47,No,N
20140207,14.5,,1025.6,3810,49,5.67,8.33,1.5,10.4,8.3,13,FQ,51,38,Yes,N
20140208,14.5,,1020.1,1183,42,6.68,8.33,2.44,17.1,13.9,2,FQ,145,40,Yes,N
20140209,14.5,,1021.7,1901,35,7.11,8.33,2.3,9.1,7,19,FQ,0,25,Yes,N
20140210,14.5,,1020.2,4462,21,4.5,4.76,1.46,14,11.2,2,FQ,0,48,No,N
20140211,14.5,,,350,98,,,1.93,,,,FM,226,60,No,N
20140212,14.5,,,750,98,,,1.93,,,,FM,224,63,No,N
20140213,14.5,,996,665,120,8.56,10.81,4.45,6.1,3.8,268,FM,244,61,No,N
20140214,14.5,,1009.9,1373,213,5.26,7.14,2.06,14.1,11.4,250,FM,0,61,Yes,N
20140215,14.5,,997.6,1264,202,5.21,7.14,1.99,19.6,15.1,240,NM,33,62,Yes,N
20140216,14.5,,1019.8,820,42,5.84,10,1.29,5.4,2.9,274,FM,0,35,Yes,N
20140217,14.5,,1028.4,1344,14,5.37,6.67,1.61,12.6,9.9,6,FM,0,45,No,N
20140218,14.5,,1021.8,2538,163,4.67,6.25,1.75,12.5,10,304,FM,5,39,No,N
20140219,14.5,,1017,4342,204,4.17,4.17,1.33,12.1,9.8,273,FM,5,45,No,N
20140220,14.5,,,936,98,,,1.93,,,,FQ,0,41,No,N
20140221,14.5,,,7603,98,,,1.93,,,,FQ,183,59,Yes,N
20140222,14.5,,,4052,98,,,1.93,,,,FQ,0,24,Yes,N
20140223,14.5,,,3875,98,,,1.93,,,,FQ,0,29,Yes,N
20140224,14.5,,,2017,98,,,1.93,,,,LQ,0,34,No,N
20140225,14.5,,,878,98,,,1.93,,,,LQ,0,38,No,N
20140226,14.5,,,4781,98,,,1.93,,,,LQ,33,43,No,N
20140227,14.5,,,7618,98,,,1.93,,,,NM,0,34,No,N
20140228,14.5,,,5432,98,,,1.93,,,,NM,0,68,Yes,N
20140301,15.6,,,5034,147.8,,,1.89,,,,NM,0,38,Yes,N
20140302,15.6,,,7526,147.8,,,1.89,,,,NM,0,27,Yes,N
20140303,15.6,,,9329,147.8,,,1.89,,,,NM,13,68,No,N
20140304,15.6,,,9053,147.8,,,1.89,,,,NM,36,57,No,N
20140305,15.6,,,3175,147.8,,,1.89,,,,LQ,33,41,No,N
20140306,15.6,,,10704,147.8,,,1.89,,,,LQ,81,57,No,N
20140307,15.6,,,8582,147.8,,,1.89,,,,LQ,533,65,Yes,N
20140308,15.6,,,6848,147.8,,,1.89,,,,LQ,0,44,Yes,N
20140309,15.6,,,3206,147.8,,,1.89,,,,FQ,0,38,Yes,N
20140310,15.6,,,5059,147.8,,,1.89,,,,FQ,0,22,No,N
20140311,15.6,,1009.6,25732,59,4.44,9.09,0.65,6.4,5.5,254,FQ,0,38,No,N
20140312,15.6,,,20359,147.8,,,1.89,,,,FQ,5,62,No,N
20140313,15.6,,,24843,147.8,,,1.89,,,,FM,0,73,No,N
20140314,15.6,,,34980,147.8,,,1.89,,,,FM,0,37,Yes,N
20140315,15.6,,,30636,147.8,,,1.89,,,,NM,0,46,Yes,N
20140316,15.6,,,7928,147.8,,,1.89,,,,FM,91,30,Yes,N
20140317,15.6,,,42574,147.8,,,1.89,,,,FM,48,52,No,N
20140318,15.6,,,18108,147.8,,,1.89,,,,FM,208,57,No,N
20140319,15.6,,,32726,147.8,,,1.89,,,,FM,51,35,No,N
20140320,15.6,,,37712,147.8,,,1.89,,,,FM,0,36,No,N
20140321,15.6,,,26997,147.8,,,1.89,,,,FM,0,28,Yes,N
20140322,15.6,,,27454,147.8,,,1.89,,,,FQ,0,33,Yes,N
20140323,15.6,,,8638,147.8,,,1.89,,,,FQ,0,52,Yes,N
20140324,15.6,,,53925,147.8,,,1.89,,,,FQ,0,43,No,N
20140325,15.6,,,12666,147.8,,,1.89,,,,LQ,198,38,No,N
20140326,15.6,,,4264,147.8,,,1.89,,,,LQ,0,64,No,N
20140327,15.6,,,17584,147.8,,,1.89,,,,LQ,0,26,No,N
20140328,15.6,,1025.5,20215,170,5.44,5.56,1.73,12.7,10.1,190,NM,0,37,Yes,N
20140329,15.6,,1016.2,7988,160,5.52,7.14,2.42,15.5,13,174,NM,94,67,Yes,N
20140330,15.6,,1003.9,1136,154,5.64,8.33,2.62,15.2,13,282,NM,0,65,Yes,N
20140331,15.6,,1015,8272,196,4.97,6.67,1.82,14.4,11.1,346,NM,0,43,No,N
20140401,18.8,,1021.2,52158,29,6.99,10.81,1.25,2.6,1.8,355,NM,0,26,No,N
20140402,18.8,,1019.5,18076,43,5.12,10.81,1.5,9.6,7.8,244,NM,0,49,No,N
20140403,18.8,,1017.6,27196,57,5.58,10.81,1.41,7,5.9,237,NM,0,44,No,N
20140404,18.8,,1013.5,28258,207,5.04,5.26,1.82,11.9,9.4,234,LQ,0,70,Yes,N
20140405,18.8,,1013.1,14089,68,5.3,12.9,1.63,5.8,5,240,LQ,0,56,Yes,N
20140406,18.8,,1020.6,7272,38,5.76,7.14,2.3,15.2,12.4,25,LQ,0,56,Yes,N
20140407,18.8,,1014.1,43157,122,6.23,7.69,3.04,8.3,6.5,248,LQ,170,51,No,N
20140408,18.8,,1004,21700,190,5.16,7.14,1.95,12.6,10.5,206,FQ,86,58,No,N
20140409,18.8,,1007.7,16567,6,5.71,6.25,2.09,15.5,12.9,354,FQ,0,43,No,N
20140410,18.8,,1025.4,18789,104.2,99,99,1.59,3,2,280,FQ,0,34,No,N
20140411,18.8,,1025.1,42584,191,4.79,5.26,1.34,8,6.9,250,FQ,0,61,Yes,N
20140412,18.8,,,24331,104.2,,,1.59,,,,FM,0,33,Yes,N
20140413,18.8,,,7501,104.2,,,1.59,,,,FM,0,33,Yes,N
20140414,18.8,,,43798,104.2,,,1.59,,,,NM,23,54,No,N
20140415,18.8,,,32807,104.2,,,1.59,,,,FM,290,74,No,N
20140416,18.8,,,35855,104.2,,,1.59,,,,FM,8,72,No,N
20140417,18.8,,,38446,104.2,,,1.59,,,,FM,0,65,No,N
20140418,18.8,,,43676,104.2,,,1.59,,,,FM,20,59,Yes,N
20140419,18.8,,,46456,104.2,,,1.59,,,,FM,305,60,Yes,N
20140420,18.8,,1015.5,30637,60,8.02,10.81,4.74,20.4,16.3,65,FQ,193,67,Yes,N
20140421,18.8,,1014.3,107737,61,7.04,10,3.47,17.3,14.4,2,FQ,5,52,No,N
20140422,18.8,,1009.3,81930,62,7.36,9.09,1.51,8,6.9,251,FQ,0,36,No,N
20140423,18.8,,1008.4,97553,12,5.28,5.56,1.75,13.6,11.4,2,LQ,0,37,No,N
20140424,18.8,,,103567,104.2,,,1.59,,,,LQ,0,30,No,N
20140425,18.8,,,58893,104.2,,,1.59,,,,LQ,23,50,Yes,N
20140426,18.8,,,143148,104.2,,,1.59,,,,LQ,0,43,Yes,N
20140427,18.8,,,86316,104.2,,,1.59,,,,NM,0,39,Yes,N
20140428,18.8,,1017,176181,54,4.91,10,1.07,9.6,7.5,147,NM,3,41,No,N
20140429,18.8,,1017.8,158435,82,4.68,5.88,1.11,8.5,7.1,164,NM,330,43,No,N
20140430,18.8,,1020.5,167456,65,5.92,10.81,2.32,12.6,10.9,163,NM,18,69,No,N
20140501,22.5,99,1014.8,180858,57,6.1,13.79,2.09,8.4,6.8,217,NM,178,62,No,N
20140502,22.5,99,1013,178003,46,5.22,12.12,1.34,5.3,4.1,299,NM,3,45,Yes,N
20140503,22.5,99,1012.2,188284,97,6.71,12.12,0.78,3.3,2,216,NM,25,33,Yes,N
20140504,22.5,99,1014.5,145967,166,4.51,6.25,0.8,5.7,4.3,5,LQ,0,50,Yes,N
20140505,22.5,99,1016.2,170803,41,5.76,7.69,1.84,9.7,7.5,14,LQ,0,45,No,N
20140506,22.5,99,1011.3,137531,127,4.63,5,1.05,9.8,8.3,284,LQ,0,53,No,N
20140507,22.5,99,1021.9,209946,73,4.06,5.56,0.84,8.2,7.1,135,LQ,0,51,No,N
20140508,22.5,,1022.2,133828,147,4.38,5.56,1.13,8.9,7.7,237,FQ,0,53,No,N
20140509,22.5,,1021.6,178751,212,3.96,5,0.93,8.5,7.4,243,FQ,0,54,Yes,N
20140510,22.5,,1022,109669,207,3.81,4.55,0.8,6.8,5.8,244,FQ,0,59,Yes,N
20140511,22.5,,1021,20989,176,3.78,5.88,0.67,6.4,5.6,250,FM,0,43,Yes,N
20140512,22.5,,1023.3,199286,149,5.08,7.14,0.47,2.3,1.7,232,FM,0,25,No,N
20140513,23.7,34.3,1022,132982,180,4.26,7.69,0.53,6.5,5.7,247,FM,0,42,No,N
20140514,23.7,34.4,1023.4,125791,138,6.99,8.33,0.79,3.3,2.8,247,NM,0,30,No,N
20140515,24,35,1020.5,54390,66,4.58,7.69,1.22,11,9.4,149,FM,30,58,No,N
20140516,22.8,35.2,1011.3,158395,158,5.91,7.14,3.03,15.9,12.8,182,FM,117,64,Yes,N
20140517,22.3,35.5,1019.6,94436,104,5.8,8.33,1.66,6.8,5.3,300,FM,0,39,Yes,N
20140518,22.4,35.5,1022.6,28479,94,6.12,7.69,0.86,4.9,3.3,358,FM,0,24,Yes,N
20140519,22.2,35.6,1024.8,156721,69,5.26,12.12,1.52,12.9,9.3,8,FQ,0,32,No,N
20140520,22.4,35.7,1024.1,106554,62,4.78,11.43,0.97,8.4,6.8,288,FQ,0,43,No,N
20140521,22.1,35.8,1017.8,138716,233,4.94,5.88,2.17,15.2,13.1,241,FQ,0,77,No,N
20140522,21.8,35.2,1011.9,119264,199,4.79,6.67,1.57,8.2,6.9,246,FQ,0,52,No,N
20140523,22.2,35,1015.1,154455,355,4.22,3.85,0.79,10,8.2,9,LQ,0,30,Yes,N
20140524,22.4,35.5,1018.2,154576,9,5.05,5.26,1.24,9.1,7.6,7,LQ,8,36,Yes,N
20140525,22.6,35.4,1022.4,58058,36,5.81,6.67,0.81,7.3,6.2,304,LQ,0,22,Yes,N
20140526,22.9,35.2,1024.2,196521,49,6.25,10.81,1.09,6.1,4.7,248,NM,0,49,No,N
20140527,22.8,35.2,1018.4,155272,223,4.74,6.25,1.84,14.6,12.4,230,NM,0,75,No,N
20140528,23.2,35.3,1015,156306,207,4.73,6.25,1.74,9.1,6.9,256,NM,0,47,No,N
20140529,23.8,35.4,1018,138884,21,4.63,5.26,1.31,5.3,2.2,18,NM,0,41,No,N
20140530,23.8,35.5,1018.6,161766,52,5.55,10.81,1.58,5.2,2.5,12,NM,0,34,Yes,N
20140531,24,35.7,1020.1,149593,71,5.34,10,1.2,3.4,0.8,357,NM,0,34,Yes,N
20140601,23.8,35.7,1025.3,35559,48,5.62,10,1.95,10.3,8,20,NM,0,46,Yes,N
20140602,23.7,35.7,1024.6,196775,64,7.37,12.12,1.57,4.9,3.5,7,LQ,0,23,No,N
20140603,23.9,35.7,1018.6,151275,58,6.96,11.43,1.74,4.1,1.8,262,LQ,0,37,No,N
20140604,23.8,35.8,1012.2,142951,62,5.94,10,1.67,3,1.8,254,LQ,0,39,No,N
20140605,23.8,35.8,1008.5,127163,203,5.77,7.14,2.96,15.4,12.3,227,LQ,3,74,No,N
20140606,24.1,34.9,1013.1,115017,195,5.8,7.14,1.35,4.4,3.2,27,FQ,0,31,Yes,N
20140607,24.1,35.4,1015.7,98996,72,5.04,9.09,1,6.6,5,32,FQ,0,30,Yes,N
20140608,24.3,35.3,1016.8,43597,86,5.98,7.69,0.71,2.8,1.8,15,FQ,0,26,Yes,N
20140609,24.6,34.9,,162842,138.3,,,1.09,,,,FQ,0,56,No,N
20140610,24.7,35,1015,117735,181,4.2,5,1.02,8.6,7.6,211,FM,58,46,No,N
20140611,25.6,35.1,,110194,138.3,,,1.09,,,,FM,0,32,No,N
20140612,26.1,34.7,,85982,138.3,,,1.09,,,,NM,38,37,No,N
20140613,25.6,35.3,1013.3,10826,202,4.66,5.26,1.06,5.7,4.6,231,FM,33,57,Yes,N
20140614,25.4,35.6,1014.9,81871,186,4.79,5.88,1.03,3.7,2.9,301,FM,46,33,Yes,N
20140615,25.9,35.5,,42187,138.3,,,1.09,,,,FM,0,30,Yes,N
20140616,26.1,35.6,,101037,138.3,,,1.09,,,,FM,0,33,No,N
20140617,26.1,35.6,,62801,138.3,,,1.09,,,,FM,0,51,No,N
20140618,26.2,35.6,,78191,138.3,,,1.09,,,,FQ,0,60,No,N
20140619,26.2,35.7,1018.9,101526,227,4.34,5.88,1.26,11,9.2,239,FQ,25,53,No,N
20140620,26.1,35.7,,118006,138.3,,,1.09,,,,FQ,25,30,Yes,N
20140621,26.6,35.5,1012.5,106377,208,4.8,5.88,0.94,7.1,5.7,243,LQ,69,28,Yes,N
20140622,27,35.3,1011,27813,203,4.72,4.55,0.8,4.5,3.3,231,LQ,130,23,Yes,N
20140623,27,35.4,1018.3,161785,72,4.63,7.69,1.02,8.2,7.2,39,LQ,0,36,No,N
20140624,27.1,35.5,1020.6,111322,89,5.87,7.69,0.97,3,2.2,148,NM,8,32,No,N
20140625,26.9,35.8,1017,134021,116,4.33,7.69,0.72,6.8,5.8,208,NM,0,32,No,N
20140626,27.3,35.2,1014.5,125234,206,5.05,6.25,1.38,7,6.2,250,NM,0,35,No,N
20140627,28.2,36,1017.5,121122,39,4.15,3.45,0.66,6.5,5.5,95,NM,0,35,Yes,N
20140628,27.8,35.9,,114958,138.3,,,1.09,,,,NM,0,35,Yes,N
20140629,27.6,36,,34913,138.3,,,1.09,,,,NM,0,35,Yes,N
20140630,27.7,36,,175890,138.3,,,1.09,,,,NM,0,34,No,N
20140701,27.9,36,1016.2,127281,78,6.95,9.09,0.78,2.5,1.6,238,NM,0,26,No,N
20140702,27.8,35.9,1016.4,145760,85,4.09,9.09,0.76,6.6,5.5,245,LQ,0,48,No,N
20140703,27.8,35.8,,125451,169.1,,,1.14,,,,LQ,74,93,No,N
20140704,27.3,35.8,1015.6,157140,169,5.39,8.33,2.36,10.1,8.3,284,LQ,434,59,Yes,N
20140705,27.3,35.9,1024,138285,55,4.77,8.33,1.15,9.6,7.7,24,LQ,0,35,Yes,N
20140706,27.1,35.9,,37720,169.1,,,1.14,,,,FQ,0,20,Yes,N
20140707,27.3,35.9,1018.6,162819,104,4.54,7.69,0.63,5.1,4.4,255,FQ,0,46,No,N
20140708,27.3,35.9,1018.2,172732,223,4.69,5.88,1.55,8.2,7.3,235,FQ,0,72,No,N
20140709,27.3,35.8,1017.5,173557,217,5.11,6.67,1.72,11.1,9.4,303,FM,0,69,No,N
20140710,27.6,35.8,1020.1,159045,206,4.77,5.88,1.37,7.6,6.4,999,FM,130,48,No,N
20140711,27.6,36,1021.4,136964,170,4.79,5.88,0.78,5.4,4.6,999,NM,89,27,Yes,N
20140712,27.7,36,1023,90209,100,4.72,8.33,0.58,5.1,3.9,999,FM,0,22,Yes,Y
20140713,27.7,35.9,1021,15202,154,6.15,7.14,0.5,0.1,0,999,FM,0,29,Yes,N
20140714,27.8,36,1017,212955,129,4.54,9.09,0.94,6.5,5.5,999,FM,0,47,No,N
20140715,27.8,35.9,1013,152034,212,4.63,6.25,1.63,14.4,12.4,999,FM,282,55,No,N
20140716,27.2,35.6,1011.4,172556,218,5.08,6.67,1.77,11.9,10,999,FM,168,36,No,N
20140717,27.1,35.5,1015.4,174535,27,4.63,5,0.95,10.4,7.9,999,FQ,0,28,No,N
20140718,26.8,35.7,1020.3,187983,29,5.11,5.26,1.7,11.6,9.1,999,FQ,0,45,Yes,N
20140719,26.4,36.1,1018.7,141569,102,5.68,8.33,1.45,4.9,2,999,FQ,74,28,Yes,N
20140720,26.8,35.8,,14324,169.1,,,1.14,,,,LQ,0,22,Yes,N
20140721,27.1,35.6,1020.8,205066,134,5,6.67,1.05,7.5,6.4,999,LQ,0,30,No,N
20140722,26.7,35.7,1021.4,129418,129,4.81,7.69,1.12,8.2,7.1,999,LQ,43,33,No,N
20140723,27.2,35.6,,192875,169.1,,,1.14,,,,LQ,0,42,No,N
20140724,27.1,35.7,1012.3,148278,204,4.3,5,1.24,9.9,8.6,999,NM,307,42,No,N
20140725,27.1,35.7,1017.6,192286,143,4.72,7.69,0.76,4,3.1,999,NM,51,25,Yes,N
20140726,27.5,35.8,1016.4,160682,134,5.39,6.25,0.7,4.4,3.1,999,NM,0,25,Yes,N
20140727,27.5,35.8,1013.3,21859,201,4.01,5.26,0.84,9,7.8,999,NM,0,42,Yes,Y
20140728,27.7,35.6,1008.5,230356,204,4.6,7.14,1.51,11.1,9.4,999,NM,0,51,No,N
20140729,27.6,35.5,1012,169913,135,4.94,8.33,0.99,7.7,6.3,999,NM,0,32,No,N
20140730,27.6,35.6,1017.3,179263,59,5.32,6.67,1.14,9,7.3,999,NM,0,31,No,N
20140731,27.5,35.6,1020.2,169138,128,5.64,6.67,1.11,5.6,4.2,999,NM,0,27,No,N
20140801,27.3,35.5,1019.2,185732,109,4.76,7.14,1.07,8.4,7.3,999,LQ,259,43,Yes,N
20140802,27,35.1,1019.9,179207,154,4.85,6.67,1.44,11.5,9.6,999,LQ,127,44,Yes,N
20140803,26.9,35.2,1020,22244,133,5.81,6.67,1.34,2.4,1.7,999,LQ,594,34,Yes,N
20140804,26.7,35.2,1019.8,171231,165,5.86,7.69,0.8,5.6,4.4,999,LQ,249,29,No,N
20140805,26.7,35.2,1015.4,223247,136,9.11,12.9,2.78,8.3,6.5,999,FQ,61,22,No,N
20140806,27.1,35.2,1015,178600,147,7.88,9.09,1.53,4.5,3.8,999,FQ,147,30,No,N
20140807,27.5,35.2,1014.7,205913,114,6.12,7.69,0.71,4.3,3.3,999,FQ,8,26,No,N
20140808,27.3,35.4,1018.7,183515,87,4.84,10.81,0.95,8.9,7.4,28,FM,0,30,Yes,N
20140809,27.1,35.5,1019.4,188400,49,4.38,4.55,1.01,9.4,7.9,20,FM,5,28,Yes,N
20140810,27,35.5,1018.8,83189,120,4.49,8.33,0.96,6.5,5.6,76,NM,0,34,Yes,N
20140811,27,35.5,1018.1,158981,117,5.27,6.25,1.59,8.9,7.7,73,FM,0,46,No,N
20140812,27.3,35.6,1012.2,177680,97,5.39,6.67,1.47,7.7,6.7,159,FM,876,44,No,N
20140813,27.4,35.5,,195736,133.9,,,1.15,,,,FM,0,38,No,N
20140814,27.3,35.5,1015.5,200621,180,4.57,6.67,0.72,5.7,4.6,349,FM,0,25,No,N
20140815,27.7,35.5,1017.3,193625,83,7.15,8.33,0.71,3.4,2.4,308,FQ,0,30,Yes,N
20140816,27.5,35.5,1017.7,173721,102,5.46,8.33,0.49,2.5,1.9,249,FQ,0,31,Yes,N
20140817,27.5,35.5,1015.9,40138,203,4.12,4.17,0.63,3.4,2.6,250,FQ,0,29,Yes,N
20140818,27.7,35.4,1013.5,203737,183,4.37,4.55,0.58,2,1,280,FQ,168,26,No,N
20140819,27.8,35.1,1009.9,156521,205,4.49,6.25,1.13,6.6,5.5,230,LQ,5,31,No,N
20140820,28.1,34.8,,197332,133.9,,,1.15,,,,LQ,3,19,No,N
20140821,28.3,34.7,1018.1,191240,51,6.04,9.09,0.7,3.2,2.4,187,LQ,0,22,No,N
20140822,28.7,34.8,1015.5,182711,31,4.38,8.33,0.66,3.8,2.9,282,NM,0,25,Yes,N
20140823,28.6,34.9,1014.4,165862,40,4.72,8.33,0.62,4.5,3.7,345,NM,46,31,Yes,N
20140824,28,35,1014.6,16644,32,5.78,7.69,2.3,14.6,12.3,14,NM,3,58,Yes,Y
20140825,27.3,35.6,1015.8,281966,39,7.01,11.43,3.04,14.6,11.5,16,NM,3,57,No,N
20140826,27,35.8,1016.9,184448,61,6.44,10,2.38,12.5,10.4,5,NM,0,49,No,N
20140827,26.9,35.8,1012.9,183605,125,7.08,14.81,2.92,13.9,11.2,5,NM,0,47,No,Y
20140828,27,35.7,1014.8,201222,126,5.73,10.81,1.44,8.9,7.3,268,NM,0,36,No,N
20140829,27.1,35.8,1020,184743,105,5.89,9.09,0.99,4.4,3.1,275,NM,0,31,Yes,N
20140830,27.5,35.8,1023.2,136033,89,5.9,7.14,0.85,4.9,4,152,LQ,0,30,Yes,N
20140831,27.6,35.8,1022.1,50824,116,6.22,9.09,1.06,4,3.1,190,LQ,0,36,Yes,N
20140901,27.7,35.4,1019.6,289132,128,4.18,7.14,0.8,5.5,4.6,219,LQ,0,51,No,N
20140902,28,35.5,1018.2,186763,193,4.45,4.35,1.01,6.4,5.4,223,LQ,0,54,No,N
20140903,28,35.5,1018.1,22482,216,4.33,5,0.91,7.4,6.3,202,FQ,0,50,No,N
20140904,28.4,35.2,1022.2,342194,122,4.46,7.69,0.57,3.4,2.8,211,FQ,0,29,No,N
20140905,28.4,35.4,,188634,96,,,1.38,,,,FQ,0,33,Yes,N
20140906,28.3,35.3,1018.5,181997,160,3.88,7.14,0.57,7,6.1,184,FM,0,41,Yes,N
20140907,28,35.6,1017.2,53993,211,4,5.26,0.86,6.3,5.5,251,FM,69,30,Yes,N
20140908,28.1,35.4,1019.7,263496,11,4.84,5.56,0.68,5.3,4.3,180,NM,282,27,No,N
20140909,27.9,35,1016.7,176765,217,5.23,6.25,1.57,8.9,7.6,205,FM,333,41,No,N
20140910,27.6,35.3,1018.1,163063,46,4.87,8.33,1.01,7.1,6,346,FM,0,28,No,N
20140911,27.8,35.6,1017.2,194914,54,6.94,10,0.87,3.7,2.6,246,FM,0,33,No,N
20140912,27.8,35.7,1016.8,198166,40,4.35,9.09,0.88,7,6.1,250,FM,0,35,Yes,N
20140913,27.9,35.7,1018.9,76009,44,5.64,7.69,0.65,0.7,0.3,292,FM,0,22,Yes,N
20140914,27.7,35.8,1022,29963,9,4.64,5.26,1.18,9.9,8.3,357,FQ,0,44,Yes,N
20140915,28.2,35.8,1022.2,255613,44,5.55,7.69,1.32,9.2,7.2,6,FQ,0,30,No,N
20140916,27.5,35.8,1016.5,183557,41,6.38,7.69,0.68,3.6,2.4,310,FQ,157,22,No,N
20140917,27.4,35.8,1014.2,156372,107,6.33,12.9,1.43,9.6,7.9,68,LQ,0,43,No,N
20140918,27.7,35.7,1014.8,168018,92,6.04,11.43,1.79,10.9,8.9,10,LQ,0,36,No,N
20140919,27.4,35.8,1020.9,203919,58,5.47,6.67,1.82,11.6,9,52,LQ,0,43,Yes,N
20140920,27.3,35.8,1018.5,87921,69,6.2,10,2.32,8.4,6.5,112,LQ,749,39,Yes,N
20140921,26.8,35.7,1005.7,35166,107,6.21,9.09,2.56,15.1,12.5,318,NM,353,43,Yes,N
20140922,26.6,35.7,1015.2,247989,126,5.61,8.33,1.55,6.9,5.4,334,NM,0,37,No,N
20140923,26.7,35.8,1022.1,141387,4,5.12,5.88,1.69,12.8,10.5,26,NM,36,53,No,N
20140924,26.7,35.9,1022,45758,61,6.24,7.14,1.91,3.5,2.6,72,NM,584,46,No,N
20140925,27,35.8,1022.1,199591,52,7.13,11.43,2.05,7.7,6.4,177,NM,155,26,No,N
20140926,26.9,35.8,1019.5,122426,41,5.37,10,1.58,12,10.1,2,NM,0,45,Yes,N
20140927,26.7,35.8,1020.9,87676,55,5.48,9.09,1.81,10.9,9.4,14,NM,0,43,Yes,N
20140928,26.6,35.8,1019.9,15227,68,5.4,9.09,1.21,8,6.7,2,NM,0,31,Yes,N
20140929,26.6,35.9,1015.2,186455,70,5.05,7.14,0.9,7.4,6.2,356,LQ,18,26,No,N
20140930,26.4,35.9,1011.3,145443,18,4.84,5,1.05,7.9,6.9,6,LQ,18,34,No,N
20141001,26.3,35.9,1014.4,45323,74,4.51,7.14,1.1,9.6,8.2,358,LQ,0,36,No,N
20141002,26.3,35.9,1019.1,28783,42,5.22,8.33,0.84,7.4,6.4,341,FQ,0,24,No,N
20141003,26.3,35.9,1017.6,170565,56,8.21,11.43,1.5,3.6,2.6,10,FQ,0,25,Yes,N
20141004,26,35.9,1005.3,121718,214,6.49,7.14,2.51,6.5,4.7,214,FQ,23,51,Yes,N
20141005,25.7,35.9,1015.2,26476,56,6.11,11.43,1.32,7.9,5.5,350,FM,0,28,Yes,N
20141006,25.8,35.9,1021.2,176846,74,7.34,10.81,0.81,0,0,168,FM,0,24,No,N
20141007,24.8,,1021.9,104501,65,5.48,10,0.71,0.8,0.4,229,NM,0,28,No,N
20141008,25.5,36,1017.4,81127,208,4.47,5.26,1.21,9.3,7.9,221,FM,0,55,No,N
20141009,25.5,36,,68593,101.4,,,1.34,,,,FM,0,28,No,N
20141010,25.6,36,1020.5,86701,130,6.09,10,0.58,2.5,1.8,152,FM,0,22,Yes,N
20141011,25.5,35.9,1017.4,33629,127,4.09,10,0.79,7.7,6.9,223,FM,137,47,Yes,N
20141012,25.6,35.9,1020.8,5231,116,5.19,10,1.45,9.2,7.8,9,FM,46,43,Yes,N
20141013,25.4,36,1024.7,47645,75,6.08,9.09,1.74,6.3,3.8,30,FQ,112,55,No,N
20141014,25.4,36,1021,116545,141,4.97,5.26,1.73,12.8,10.4,149,FQ,0,77,No,N
20141015,25.4,36,1013.1,75327,159,5.77,7.14,2.77,14.5,12.2,165,FQ,411,77,No,N
20141016,25.5,35.8,1010.5,64548,119,5.73,7.69,1.5,5.4,3.4,214,FQ,0,41,No,N
20141017,25,35.8,1012.7,36003,133,7.92,12.9,1.86,5.7,4.1,269,LQ,0,39,Yes,N
20141018,24.9,35.8,1008.5,80061,119,6.87,13.79,1.87,6.3,5,268,LQ,0,39,Yes,N
20141019,24.4,35.8,,15156,101.4,,,1.34,,,,LQ,23,38,Yes,N
20141020,24.6,35.9,,80904,101.4,,,1.34,,,,LQ,0,24,No,N
20141021,24.5,35.8,1013,33233,54,4.39,10.81,0.83,7.8,5.7,279,NM,33,30,No,N
20141022,23.9,35.8,1010.9,40315,279,4.22,4.55,1.47,13.3,11.2,287,NM,0,64,No,N
20141023,23.8,35.9,1012.7,45047,261,5.17,5.88,2.13,14.7,11.4,302,NM,0,51,No,N
20141024,23.5,35.9,,10636,101.4,,,1.34,,,,NM,0,34,Yes,N
20141025,23.9,36,,17094,101.4,,,1.34,,,,NM,0,24,Yes,N
20141026,23.8,36.1,1010.4,26934,223,4.2,4.55,1.34,11.4,9.5,312,NM,0,27,Yes,N
20141027,23.4,36,1019.8,44880,62,6.77,8.33,1.06,3.7,2.1,359,NM,0,21,No,N
20141028,24.8,,1022.1,11428,47,6.22,8.33,0.59,4.2,3.4,202,LQ,0,18,No,N
20141029,24.8,,1017.4,14132,214,4.23,4.76,1.28,10.1,8.6,250,LQ,0,41,No,N
20141030,23.5,35.9,1014.5,37600,356,4.62,5,1.34,10.7,8.8,7,LQ,0,50,No,N
20141031,23.1,35.9,1008.2,17685,7,5.28,6.25,1.96,14.6,12.1,6,LQ,36,48,Yes,N
20141101,22.9,35.9,1003.3,29522,44,5.66,9.09,1.23,8.2,5.9,336,FQ,46,47,Yes,N
