DATE,MLLW,OceanTemp,Salinity,SeaPressure,BlueCrabCatch,WaveDirection,AverageWavePeriod,DominantWavePeriod,WaveHeight,Gust,WindSpeed,WindDirection,Illum,PRCP,AvgDailyWind,Weekend,Attack
20120122,0.558,17.2,36.2,1019.255,7223,123.1,5.49225,,1.75,,8.43125,248.2335,NM,0,41,Yes,N
20120123,0.627,18.1,36.2,1019.255,3300,123.1,5.49225,,1.75,,8.43125,248.2335,NM,0,22,No,N
20120124,0.545,17.9,36.2,1019.255,3939,123.1,5.49225,,1.75,,8.43125,248.2335,NM,0,31,No,N
20120125,0.758,16.8,36.2,1019.255,14747,123.1,5.49225,,1.75,,8.43125,248.2335,NM,0,25,No,N
20120126,0.525,18.2,36.2,1019.255,6289,123.1,5.49225,,1.75,,8.43125,248.2335,NM,25,19,No,N
20120127,0.318,18.5,36.2,1019.255,9540,123.1,5.49225,,1.75,,8.43125,248.2335,LQ,76,68,Yes,N
20120128,0.371,18.2,36.2,1019.255,10176,123.1,5.49225,,1.75,,8.43125,248.2335,LQ,0,19,Yes,N
20120129,0.407,18.5,36.2,1019.255,7165,123.1,5.49225,,1.75,,8.43125,248.2335,LQ,0,30,Yes,N
20120130,0.371,18.8,36.2,1019.255,1375,123.1,5.49225,,1.75,,8.43125,248.2335,LQ,0,25,No,N
20120131,-0.062,19.5,33.6,1019.255,1091,123.1,5.49225,,1.75,,8.43125,248.2335,FQ,0,38,No,N
20120201,-0.361,19.8,33.5,1017.755,3520,98,5.666,,1.93,,8.94775,218.32195,FQ,0,55,No,N
20120202,-0.276,19.4,33.3,1017.755,3011,98,5.666,,1.93,,8.94775,218.32195,FQ,23,40,No,N
20120203,-0.026,19.4,33.2,1017.755,2934,98,5.666,,1.93,,8.94775,218.32195,FQ,0,38,Yes,N
20120204,-0.105,19.8,33,1017.755,1910,98,5.666,,1.93,,8.94775,218.32195,FM,0,29,Yes,N
20120205,0.016,18.9,35.8,1017.755,4102,98,5.666,,1.93,,8.94775,218.32195,FM,109,41,Yes,N
20120206,0.397,18.5,36.2,1017.755,3297,98,5.666,,1.93,,8.94775,218.32195,FM,15,33,No,N
20120207,0.725,18.7,36.2,1017.755,1234,98,5.666,,1.93,,8.94775,218.32195,NM,91,29,No,N
20120208,0.531,18.8,36.3,1017.755,3208,98,5.666,,1.93,,8.94775,218.32195,FM,5,39,No,N
20120209,1.168,18,36.3,1017.755,10318,98,5.666,,1.93,,8.94775,218.32195,FM,0,26,No,N
20120210,0.722,17.7,36.1,1017.755,7889,98,5.666,,1.93,,8.94775,218.32195,FM,109,18,Yes,N
20120211,1.079,17.9,35.9,1017.755,11710,98,5.666,,1.93,,8.94775,218.32195,FM,86,47,Yes,N
20120212,1.713,16.2,36.2,1017.755,8230,98,5.666,,1.93,,8.94775,218.32195,FQ,0,64,Yes,N
20120213,0.476,17.1,36.3,1017.755,5528,98,5.666,,1.93,,8.94775,218.32195,FQ,0,25,No,N
20120214,0.062,17.6,36.3,1017.755,12217,98,5.666,,1.93,,8.94775,218.32195,FQ,18,18,No,N
20120215,0.115,16.7,36.3,1017.755,31429,98,5.666,,1.93,,8.94775,218.32195,LQ,0,22,No,N
20120216,-0.033,18.7,36.2,1017.755,13882,98,5.666,,1.93,,8.94775,218.32195,LQ,10,36,No,N
20120217,0.427,17.8,36.2,1017.755,15699,98,5.666,,1.93,,8.94775,218.32195,LQ,0,31,Yes,N
20120218,0.322,14.5,33.26233333,1017.755,21022,98,5.666,,1.93,,8.94775,218.32195,NM,0,19,Yes,N
20120219,0.21,17,36.2,1017.755,40872,98,5.666,,1.93,,8.94775,218.32195,NM,264,52,Yes,N
20120220,1.591,16.2,36.1,1017.755,14782,98,5.666,,1.93,,8.94775,218.32195,NM,13,48,No,N
20120221,0.732,16.4,36.2,1017.755,8370,98,5.666,,1.93,,8.94775,218.32195,NM,5,43,No,N
20120222,0.804,16.1,36.2,1017.755,31424,98,5.666,,1.93,,8.94775,218.32195,NM,0,51,No,N
20120223,0.61,17,36.2,1017.755,18927,98,5.666,,1.93,,8.94775,218.32195,NM,0,62,No,N
20120224,0.525,16.5,36.2,1017.755,31350,98,5.666,,1.93,,8.94775,218.32195,NM,122,90,Yes,N
20120225,1.286,14.2,36,1017.755,22887,98,5.666,,1.93,,8.94775,218.32195,NM,0,74,Yes,N
20120226,0.325,17.3,36.2,1017.755,13569,98,5.666,,1.93,,8.94775,218.32195,LQ,0,21,Yes,N
20120227,-0.049,18.1,36.2,1017.755,6058,98,5.666,,1.93,,8.94775,218.32195,LQ,0,26,No,N
20120228,0.069,17.4,36.2,1017.755,11285,98,5.666,,1.93,,8.94775,218.32195,LQ,0,30,No,N
20120229,-0.246,17.8,36.2,1017.755,45905,98,5.666,,1.93,,8.94775,218.32195,LQ,0,47,No,N
20120301,-0.282,18.3,36.2,1015.899667,23456,147.8,5.532333333,,1.89,,9.208333333,200.6636667,FQ,0,69,No,N
20120302,-0.115,18.6,36.2,1015.899667,27002,147.8,5.532333333,,1.89,,9.208333333,200.6636667,FQ,0,44,Yes,N
20120303,0.404,18.5,36.2,1015.899667,30053,147.8,5.532333333,,1.89,,9.208333333,200.6636667,FQ,66,55,Yes,N
20120304,0.84,18.5,36.1,1015.899667,30527,147.8,5.532333333,,1.89,,9.208333333,200.6636667,FM,366,44,Yes,N
20120305,0.289,18.3,36.1,1015.899667,16192,147.8,5.532333333,,1.89,,9.208333333,200.6636667,FM,13,65,No,N
20120306,0.61,17.9,36.2,1015.899667,7429,147.8,5.532333333,,1.89,,9.208333333,200.6636667,FM,0,34,No,N
20120307,0.282,17.9,36.2,1015.899667,51342,147.8,5.532333333,,1.89,,9.208333333,200.6636667,NM,0,31,No,N
20120308,0.253,17.8,36.2,1015.899667,29399,147.8,5.532333333,,1.89,,9.208333333,200.6636667,FM,8,47,No,N
20120309,0.282,17.7,36.2,1015.899667,27439,147.8,5.532333333,,1.89,,9.208333333,200.6636667,FM,53,45,Yes,N
20120310,0.627,17.6,36.2,1015.899667,29667,147.8,5.532333333,,1.89,,9.208333333,200.6636667,FM,0,44,Yes,N
20120311,0.443,17.6,36.2,1015.899667,45821,147.8,5.532333333,,1.89,,9.208333333,200.6636667,FM,0,27,Yes,N
20120312,0.312,17.4,36.2,1015.899667,11842,147.8,5.532333333,,1.89,,9.208333333,200.6636667,FQ,0,23,No,N
20120313,0.141,17.6,36.2,1015.899667,5936,147.8,5.532333333,,1.89,,9.208333333,200.6636667,FQ,0,40,No,N
20120314,0.082,17.2,36.2,1015.899667,35124,147.8,5.532333333,,1.89,,9.208333333,200.6636667,FQ,0,20,No,N
20120315,-0.052,17.2,36.2,1015.899667,10894,147.8,5.532333333,,1.89,,9.208333333,200.6636667,LQ,0,25,No,N
20120316,-0.072,17.9,36.2,1015.899667,39756,147.8,5.532333333,,1.89,,9.208333333,200.6636667,LQ,0,38,Yes,N
20120317,0.023,18.3,36.2,1015.899667,40401,147.8,5.532333333,,1.89,,9.208333333,200.6636667,LQ,0,31,Yes,N
20120318,0.394,17.9,36,1015.899667,51704,147.8,5.532333333,,1.89,,9.208333333,200.6636667,LQ,0,23,Yes,N
20120319,0.358,17.9,35.9,1015.899667,23193,147.8,5.532333333,,1.89,,9.208333333,200.6636667,NM,0,13,No,N
20120320,0.262,18.6,35.9,1015.899667,5456,147.8,5.532333333,,1.89,,9.208333333,200.6636667,NM,0,22,No,N
20120321,0.082,19.5,36.1,1015.899667,30038,147.8,5.532333333,,1.89,,9.208333333,200.6636667,NM,124,18,No,N
20120322,0.276,18.7,35.9,1015.899667,57841,147.8,5.532333333,,1.89,,9.208333333,200.6636667,NM,130,21,No,N
20120323,0.374,19.5,36.2,1015.899667,43026,147.8,5.532333333,,1.89,,9.208333333,200.6636667,NM,0,26,Yes,N
20120324,0.236,19.8,36.2,1015.899667,17892,147.8,5.532333333,,1.89,,9.208333333,200.6636667,NM,28,25,Yes,N
20120325,0.325,20.5,36.1,1015.899667,11603,147.8,5.532333333,,1.89,,9.208333333,200.6636667,NM,135,31,Yes,N
20120326,1.49,20.1,36.2,1015.899667,30737,147.8,5.532333333,,1.89,,9.208333333,200.6636667,LQ,48,56,No,N
20120327,1.224,20.6,36.2,1015.899667,21445,147.8,5.532333333,,1.89,,9.208333333,200.6636667,LQ,0,43,No,N
20120328,0.771,20.3,36.2,1015.899667,77280,147.8,5.532333333,,1.89,,9.208333333,200.6636667,LQ,0,59,No,N
20120329,0.525,20.3,36.2,1015.899667,38893,147.8,5.532333333,,1.89,,9.208333333,200.6636667,LQ,0,42,No,N
20120330,0.469,20.2,36.2,1015.899667,21284,147.8,5.532333333,,1.89,,9.208333333,200.6636667,FQ,0,40,Yes,N
20120331,0.604,20.4,36.2,1015.899667,32180,147.8,5.532333333,,1.89,,9.208333333,200.6636667,FQ,79,40,Yes,N
20120401,0.965,21,36.2,1016.63825,48021,104.2,5.48775,,1.59,,7.42,191.07775,FQ,30,40,Yes,N
20120402,1.736,20.5,36.2,1016.63825,29847,104.2,5.48775,,1.59,,7.42,191.07775,FQ,0,53,No,N
20120403,1.066,20.3,36.2,1016.63825,7989,104.2,5.48775,,1.59,,7.42,191.07775,FM,0,31,No,N
20120404,0.948,20,36.2,1016.63825,69858,104.2,5.48775,,1.59,,7.42,191.07775,FM,5,40,No,N
20120405,1.076,20,36,1016.63825,44317,104.2,5.48775,,1.59,,7.42,191.07775,NM,48,57,No,N
20120406,1.45,20.5,36.2,1016.63825,45240,104.2,5.48775,,1.59,,7.42,191.07775,FM,206,62,Yes,N
20120407,1.522,18.3,36.1,1016.63825,55555,104.2,5.48775,,1.59,,7.42,191.07775,FM,0,30,Yes,N
20120408,1.342,18,36.1,1016.63825,78058,104.2,5.48775,,1.59,,7.42,191.07775,FM,0,41,Yes,N
20120409,1.04,18.6,36.1,1016.63825,47264,104.2,5.48775,,1.59,,7.42,191.07775,FM,0,44,No,N
20120410,0.791,19.1,36.1,1016.63825,24274,104.2,5.48775,,1.59,,7.42,191.07775,FQ,0,53,No,N
20120411,1.01,19.9,36.2,1016.63825,76715,104.2,5.48775,,1.59,,7.42,191.07775,FQ,15,44,No,N
20120412,1.138,19.3,36.2,1016.63825,66331,104.2,5.48775,,1.59,,7.42,191.07775,FQ,0,34,No,N
20120413,0.692,19.4,36.2,1016.63825,83694,104.2,5.48775,,1.59,,7.42,191.07775,FQ,0,18,Yes,N
20120414,0.554,19.5,36.2,1016.63825,60377,104.2,5.48775,,1.59,,7.42,191.07775,LQ,0,40,Yes,N
20120415,0.154,19.6,36.2,1016.63825,87782,104.2,5.48775,,1.59,,7.42,191.07775,LQ,0,62,Yes,N
20120416,0.177,20.6,36.3,1016.63825,56274,104.2,5.48775,,1.59,,7.42,191.07775,LQ,0,49,No,N
20120417,0.276,20.3,36.2,1016.63825,39487,104.2,5.48775,,1.59,,7.42,191.07775,NM,0,39,No,N
20120418,0.302,20.4,35.9,1016.63825,122203,104.2,5.48775,,1.59,,7.42,191.07775,NM,0,32,No,N
20120419,0.643,20.6,35.5,1016.63825,85775,104.2,5.48775,,1.59,,7.42,191.07775,NM,150,31,No,N
20120420,0.696,20.2,35.8,1016.63825,104214,104.2,5.48775,,1.59,,7.42,191.07775,NM,0,19,Yes,N
20120421,0.607,20.5,36,1016.63825,106331,104.2,5.48775,,1.59,,7.42,191.07775,NM,0,23,Yes,N
20120422,0.381,20.1,35.5,1016.63825,124578,104.2,5.48775,,1.59,,7.42,191.07775,NM,808,56,Yes,N
20120423,1.319,19.7,35.6,1016.63825,94035,104.2,5.48775,,1.59,,7.42,191.07775,NM,0,58,No,N
20120424,1.165,19.9,36,1016.63825,30501,104.2,5.48775,,1.59,,7.42,191.07775,NM,0,51,No,N
20120425,0.804,20,36.1,1016.63825,168102,104.2,5.48775,,1.59,,7.42,191.07775,LQ,0,41,No,N
20120426,0.469,20.9,36,1016.63825,163525,104.2,5.48775,,1.59,,7.42,191.07775,LQ,58,70,No,N
20120427,0.823,21.6,36.1,1016.63825,180156,104.2,5.48775,,1.59,,7.42,191.07775,LQ,10,48,Yes,N
20120428,0.226,21.7,36,1016.63825,145329,104.2,5.48775,,1.59,,7.42,191.07775,LQ,20,45,Yes,N
20120429,0.384,21.9,36,1016.63825,187559,104.2,5.48775,,1.59,,7.42,191.07775,FQ,0,31,Yes,N
20120430,0.315,21.8,36.1,1016.63825,161062,104.2,5.48775,,1.59,,7.42,191.07775,FQ,0,38,No,N
20120501,-0.007,21.6,36.1,1019.33275,50685,113,5.343,,1.22,,5.6975,176.2085,FQ,0,51,No,N
20120502,0.144,21.7,36.1,1019.33275,211725,113,5.343,,1.22,,5.6975,176.2085,FM,3,48,No,N
20120503,0.354,21.7,36,1019.33275,155850,113,5.343,,1.22,,5.6975,176.2085,FM,0,22,No,N
20120504,0.61,22.5,35.516,1019.33275,184040,113,5.343,,1.22,,5.6975,176.2085,NM,0,29,Yes,N
20120505,0.636,22.5,35.516,1019.33275,156210,113,5.343,,1.22,,5.6975,176.2085,FM,33,22,Yes,N
20120506,0.846,22.5,35.516,1019.33275,87238,113,5.343,,1.22,,5.6975,176.2085,FM,0,48,Yes,N
20120507,0.902,22.5,35.516,1019.33275,94129,113,5.343,,1.22,,5.6975,176.2085,FM,0,42,No,N
20120508,0.958,22.5,35.516,1019.33275,55044,113,5.343,,1.22,,5.6975,176.2085,FM,0,38,No,N
20120509,0.741,22.3,36.1,1019.33275,244938,113,5.343,,1.22,,5.6975,176.2085,FM,86,41,No,N
20120510,1.05,22.1,36.1,1019.33275,173720,113,5.343,,1.22,,5.6975,176.2085,FQ,0,37,No,N
20120511,0.784,22.5,36.1,1019.33275,171565,113,5.343,,1.22,,5.6975,176.2085,FQ,0,28,Yes,N
20120512,0.581,22.2,36.1,1019.33275,167419,113,5.343,,1.22,,5.6975,176.2085,FQ,0,19,Yes,N
20120513,0.046,22.3,36,1019.33275,183885,113,5.343,,1.22,,5.6975,176.2085,LQ,0,54,Yes,N
20120514,-0.026,22.2,36,1019.33275,160414,113,5.343,,1.22,,5.6975,176.2085,LQ,0,67,No,N
20120515,0.085,22.4,35.9,1019.33275,104345,113,5.343,,1.22,,5.6975,176.2085,LQ,406,63,No,N
20120516,0.607,22.7,35.9,1019.33275,143134,113,5.343,,1.22,,5.6975,176.2085,LQ,28,32,No,N
20120517,0.436,23,35.7,1019.33275,183514,113,5.343,,1.22,,5.6975,176.2085,NM,81,31,No,N
20120518,0.945,22.8,35.2,1019.33275,118804,113,5.343,,1.22,,5.6975,176.2085,NM,30,60,Yes,N
20120519,1.148,22.3,35.3,1019.33275,223763,113,5.343,,1.22,,5.6975,176.2085,NM,0,48,Yes,N
20120520,0.971,22.5,35.516,1019.33275,211803,113,5.343,,1.22,,5.6975,176.2085,NM,0,24,Yes,N
20120521,0.876,22.5,35.516,1019.33275,186311,113,5.343,,1.22,,5.6975,176.2085,NM,0,25,No,N
20120522,0.843,22.5,35.516,1019.33275,14883,113,5.343,,1.22,,5.6975,176.2085,NM,0,19,No,N
20120523,0.83,22.5,35.516,1019.33275,268625,113,5.343,,1.22,,5.6975,176.2085,NM,135,33,No,N
20120524,0.682,22.5,35.516,1019.33275,177982,113,5.343,,1.22,,5.6975,176.2085,NM,0,38,No,N
20120525,0.62,22.5,35.516,1019.33275,192981,113,5.343,,1.22,,5.6975,176.2085,LQ,15,42,Yes,N
20120526,0.591,22.5,35.516,1019.33275,206517,113,5.343,,1.22,,5.6975,176.2085,LQ,0,60,Yes,N
20120527,0.817,23.3,35.4,1019.33275,204947,113,5.343,,1.22,,5.6975,176.2085,LQ,30,42,Yes,N
20120528,0.65,23.8,35.4,1019.33275,171615,113,5.343,,1.22,,5.6975,176.2085,FQ,0,38,No,N
20120529,0.381,24.3,35.3,1019.33275,12107,113,5.343,,1.22,,5.6975,176.2085,FQ,10,52,No,N
20120530,-0.052,24.6,35.2,1019.33275,287647,113,5.343,,1.22,,5.6975,176.2085,FQ,378,74,No,N
20120531,0.951,23.9,35.2,1019.33275,190377,113,5.343,,1.22,,5.6975,176.2085,FQ,0,39,No,Y
20120601,0.692,24.3,35.2,812.8512,221975,138.3,3.9204,,1.09,,5.5665,185.3813333,FM,155,58,Yes,N
20120602,0.938,24.5,35.1,812.8512,93561,138.3,3.9204,,1.09,,5.5665,185.3813333,NM,74,29,Yes,N
20120603,1.306,24.6,35.1,812.8512,95016,138.3,3.9204,,1.09,,5.5665,185.3813333,FM,0,36,Yes,N
20120604,1.263,25.1,35.3,812.8512,197211,138.3,3.9204,,1.09,,5.5665,185.3813333,FM,0,40,No,N
20120605,1.329,25.1,35.3,812.8512,87812,138.3,3.9204,,1.09,,5.5665,185.3813333,FM,0,35,No,N
20120606,1.421,24.7,35.2,812.8512,262590,138.3,3.9204,,1.09,,5.5665,185.3813333,FM,0,41,No,N
20120607,1.601,24.2,35.3,812.8512,180677,138.3,3.9204,,1.09,,5.5665,185.3813333,FM,0,27,No,N
20120608,1.302,24.3,35.2,812.8512,205649,138.3,3.9204,,1.09,,5.5665,185.3813333,FQ,28,21,Yes,N
20120609,1.05,24.6,35.3,812.8512,161733,138.3,3.9204,,1.09,,5.5665,185.3813333,FQ,0,37,Yes,N
20120610,0.896,24.8,35.3,812.8512,184719,138.3,3.9204,,1.09,,5.5665,185.3813333,FQ,0,41,Yes,N
20120611,0.6,25.3,35.4,812.8512,170207,138.3,3.9204,,1.09,,5.5665,185.3813333,FQ,0,30,No,N
20120612,0.489,24.6,35.4,812.8512,48178,138.3,3.9204,,1.09,,5.5665,185.3813333,LQ,46,53,No,N
20120613,0.607,24.7,35.1,812.8512,249964,138.3,3.9204,,1.09,,5.5665,185.3813333,LQ,168,36,No,N
20120614,1.296,24.7,35.3,812.8512,115457,138.3,3.9204,,1.09,,5.5665,185.3813333,LQ,0,58,No,N
20120615,1.211,24.7,35.3,812.8512,212880,138.3,3.9204,,1.09,,5.5665,185.3813333,NM,0,60,Yes,N
20120616,1.211,24.6,35.3,812.8512,178811,138.3,3.9204,,1.09,,5.5665,185.3813333,NM,0,54,Yes,N
20120617,1.309,24.5,35.3,812.8512,206704,138.3,3.9204,,1.09,,5.5665,185.3813333,NM,0,43,Yes,N
20120618,1.28,24.5,35.2,812.8512,214913,138.3,3.9204,,1.09,,5.5665,185.3813333,NM,0,18,No,Y
20120619,1.119,24.7,35.3,812.8512,117028,138.3,3.9204,,1.09,,5.5665,185.3813333,NM,0,22,No,N
20120620,1.066,24.9,35.3,812.8512,244707,138.3,3.9204,,1.09,,5.5665,185.3813333,NM,0,37,No,N
20120621,0.984,25.1,35.3,812.8512,237689,138.3,3.9204,,1.09,,5.5665,185.3813333,NM,0,51,No,N
20120622,0.883,25.8,35.4472,812.8512,228814,138.3,3.9204,,1.09,,5.5665,185.3813333,NM,0,61,Yes,N
20120623,0.961,25.1,35.3,812.8512,201383,138.3,3.9204,,1.09,,5.5665,185.3813333,LQ,15,37,Yes,N
20120624,0.994,25.7,35.3,812.8512,221139,138.3,3.9204,,1.09,,5.5665,185.3813333,LQ,0,17,Yes,N
20120625,0.866,25.9,35.2,812.8512,179124,138.3,3.9204,,1.09,,5.5665,185.3813333,LQ,213,47,No,N
20120626,1.171,26,35.4,812.8512,17639,138.3,3.9204,,1.09,,5.5665,185.3813333,LQ,0,37,No,N
20120627,1.047,25.3,35.4,812.8512,241771,138.3,3.9204,,1.09,,5.5665,185.3813333,FQ,0,18,No,N
20120628,0.961,25.2,35.4,812.8512,178667,138.3,3.9204,,1.09,,5.5665,185.3813333,FQ,0,35,No,N
20120629,0.568,25.5,35.4,812.8512,178459,138.3,3.9204,,1.09,,5.5665,185.3813333,FQ,0,63,Yes,N
20120630,0.551,26,35.4,812.8512,160337,138.3,3.9204,,1.09,,5.5665,185.3813333,FM,0,30,Yes,N
20120701,0.735,26.3,35.4,1014.1,162534,167,4,6.67,0.94,8.9,7.6,237,FM,130,50,Yes,N
20120702,1.017,26,35.4,1013.7,116736,228,4.16,5,1.44,11.6,10.1,252,NM,0,33,No,N
20120703,0.863,26.4,35.4,1016.6,14735,96,5.41,10,0.54,1,0.5,321,FM,0,26,No,N
20120704,0.807,27,35.2,1014.9,171003,201,3.77,3.85,0.96,10.9,8.9,218,FM,0,57,No,N
20120705,1.024,27.1,34.9,1013.3,144222,214,3.9,5.26,1.05,10.2,8.6,239,FM,0,52,No,N
20120706,0.896,27.2,34.9,1013.9,146258,208,4.23,4.55,1.26,8.5,7.3,238,FM,0,46,Yes,N
20120707,0.974,27.4,34.8,1015.7,149510,207,4.38,5.26,1.35,11.3,9.6,241,FQ,0,46,Yes,N
20120708,0.771,27.5,34.8,1014.9,128572,206,4.54,5.56,1.59,11.4,9.1,234,FQ,0,57,Yes,Y
20120709,0.686,27.4,34.9,1012.3,110692,210,5,6.67,2.28,14.3,11.3,222,FQ,0,55,No,N
20120710,0.764,27.4,34.9,1014.4,13850,169.1,4.72575,99,1.14,10.7,9,240,FQ,152,41,No,N
20120711,0.807,27.8,34.9,1018,163647,214,4.57,5.56,1,5.3,4.5,244,LQ,226,25,No,N
20120712,0.656,27.7,34.6,1020,111459,78,4.92,8.33,0.98,5.1,4.3,259,LQ,140,22,No,N
20120713,0.751,28,34.7,1022.5,150818,74,5.84,9.09,0.79,3.5,2.9,183,LQ,0,23,Yes,N
20120714,0.696,28.1,34.7,1023.7,131922,83,5.64,7.69,0.64,3.5,2.8,179,LQ,0,26,Yes,N
20120715,0.6,28.3,34.7,1023,124282,118,6.78,9.09,1.02,4.9,4.1,193,NM,0,36,Yes,N
20120716,0.732,28.4,34.7,1018.4,133521,115,4.72,10.81,1.12,7.9,6.4,261,NM,0,45,No,N
20120717,0.65,28.5,34.8,1015,8245,127,4.55,10,1.13,7.9,7,256,NM,0,41,No,N
20120718,0.331,28.5,34.9,1016.6,190079,195,4.71,5.56,1.17,7.3,6.5,241,NM,0,44,No,N
20120719,0.341,27.6,35.1,1017.4,148278,210,4.79,5.88,1.72,10.4,8.8,238,NM,0,55,No,N
20120720,0.279,27.6,35,1015.2,135147,209,5.07,7.14,2.13,12.2,10.7,228,NM,284,60,Yes,N
20120721,0.909,27.1,35.2,1015.9,149598,195,4.96,7.69,1.77,9.9,8.5,240,NM,102,39,Yes,N
20120722,1.086,26.8,35.3,1020.2,140700,223,4.84,6.67,1.32,9.8,8.3,251,LQ,43,24,Yes,N
20120723,0.886,26.9,35.3,1022.1,112959,218,4.65,5.26,1.6,11.7,9.6,320,LQ,135,45,No,N
20120724,1.184,27.4,35.2,1013.7,10908,201,5.01,6.25,1.89,14.1,10.7,249,LQ,3,54,No,Y
20120725,1.024,27.6,35.2,1010.8,179420,210,4.84,6.25,1.44,9.6,7.6,342,LQ,0,34,No,N
20120726,0.728,27.6,35.2,1013.7,140134,41,5.75,7.69,1.13,8.5,7.2,203,FQ,0,42,No,N
20120727,0.531,27.7,35.3,1012.7,150664,217,4.48,5.56,1.5,10.8,9,230,FQ,0,49,Yes,N
20120728,0.853,27.8,35.3,1014.9,136107,208,4.6,6.25,1.14,7.7,6.5,239,FQ,0,37,Yes,N
20120729,0.486,27.9,35.2,1015.2,119459,213,4.29,5.88,0.94,4.5,3.6,323,FM,0,30,Yes,N
20120730,0.741,27.9,35.3,1016.5,95003,107,4.22,11.43,0.58,1,0.6,350,FM,99,21,No,N
20120731,0.797,27.9,35.3,1015.6,14753,195,4.46,5.88,0.66,1.9,1.3,60,NM,51,21,No,N
20120801,1.076,27.9,35.3,1013.7,211233,172,3.82,5.56,0.99,11,9.6,215,FM,150,19,No,N
20120802,1.099,27.6,34.8,1014.1,148997,141,5.48,6.67,0.91,2.2,1.5,323,FM,0,16,No,N
20120803,1.119,27.9,34.9,1017.1,164436,131,5.42,9.09,0.88,3.5,2.6,180,FM,0,25,Yes,N
20120804,1.02,28.1,34.9,1022.8,135132,132,4.6,8.33,0.76,3.6,3.1,163,FM,38,23,Yes,N
20120805,0.732,28.3,35,1024.3,153423,128,4.7,7.14,0.78,6.7,5.5,174,FM,0,37,Yes,N
20120806,0.732,28.3,35.1,1021.3,118068,155,4.14,6.25,0.71,6.1,5.2,237,FQ,13,33,No,N
20120807,0.853,28.4,35.2,1018.1,10884,131,5.2,10,1.04,3.9,3.4,211,FQ,8,22,No,N
20120808,0.787,28.1,34.9,1016.6,177657,133.9,5.26825,99,1.15,4.9,4.1,284,FQ,114,22,No,N
20120809,0.597,28.1,35,1016.7,134705,219,4.9,5.26,0.79,5.8,4.7,281,FQ,0,30,No,N
20120810,0.377,28,35.1,1013.9,127993,217,4.75,6.25,1.82,14.4,10.7,230,LQ,206,64,Yes,N
20120811,0.721,28.1,35,1015.5,123089,215,4.65,6.67,1.83,13.1,11.1,195,LQ,290,65,Yes,N
20120812,0.721,27.4,35.3,1016.5,117111,207,4.56,6.25,1.26,6,5.1,222,LQ,58,36,Yes,N
20120813,0.721,27.2,35.3,1017.6,114043,111,5.75,8.33,0.85,3.4,2.8,205,LQ,0,24,No,N
20120814,0.721,27.5,35.3,1014.9,12516,89,4.37,9.09,0.73,4.8,4.1,272,NM,0,39,No,N
20120815,0.721,27.5,35.3,1015.91275,160945,133.9,5.26825,,1.15,,5.3035,187.5695,NM,8,43,No,N
20120816,0.721,27.5,35.3,1015.91275,123324,133.9,5.26825,,1.15,,5.3035,187.5695,NM,0,15,No,N
20120817,0.721,27.6,35.3,1015.91275,112362,133.9,5.26825,,1.15,,5.3035,187.5695,NM,0,31,Yes,N
20120818,0.721,27.6,35.2,1015.91275,117101,133.9,5.26825,,1.15,,5.3035,187.5695,NM,5,33,Yes,N
20120819,0.721,27.8,35.2,1015.91275,125336,133.9,5.26825,,1.15,,5.3035,187.5695,NM,81,26,Yes,N
20120820,0.721,27.7,35.2,1015.91275,102319,133.9,5.26825,,1.15,,5.3035,187.5695,NM,25,30,No,N
20120821,0.721,27.7,35.1,1015.91275,56347,133.9,5.26825,,1.15,,5.3035,187.5695,LQ,46,18,No,N
20120822,0.721,27.4,35,1015.91275,93803,133.9,5.26825,,1.15,,5.3035,187.5695,LQ,36,23,No,N
20120823,1.135,27.7,35.9,1015.91275,112228,133.9,5.26825,,1.15,,5.3035,187.5695,LQ,28,30,No,N
20120824,1.089,27.5,35.9,1015.91275,95299,133.9,5.26825,,1.15,,5.3035,187.5695,FQ,102,30,Yes,N
20120825,0.778,27.2,35.8,1015.91275,93068,133.9,5.26825,,1.15,,5.3035,187.5695,FQ,122,37,Yes,N
20120826,1.004,27.2,35.9,1015.91275,107283,133.9,5.26825,,1.15,,5.3035,187.5695,FQ,3,26,Yes,N
20120827,0.876,27.3,35.8,1015.91275,73269,133.9,5.26825,,1.15,,5.3035,187.5695,FM,10,40,No,N
20120828,1.063,27.4,35.8,1015.91275,19126,133.9,5.26825,,1.15,,5.3035,187.5695,FM,10,45,No,N
20120829,1.148,26.9,35.6,1015.91275,120769,133.9,5.26825,,1.15,,5.3035,187.5695,NM,8,25,No,N
20120830,1.02,26.8,35.7,1015.91275,101450,133.9,5.26825,,1.15,,5.3035,187.5695,FM,0,22,No,N
20120831,1.276,26.8,35.8,1015.91275,109807,133.9,5.26825,,1.15,,5.3035,187.5695,FM,0,36,Yes,N
20120901,1.286,26.9,35.7,1019.2,99597,215,4.01,5,1.03,9.7,7.9,263,FM,0,26,Yes,N
20120902,1.181,27.2,35.6,1017.2,94435,84,4.55,10.81,0.68,2.5,1.9,128,FM,0,11,Yes,N
20120903,1.243,27.5,35.5,1017.5,84013,97,7.26,10,0.56,2.8,2.4,146,FM,10,22,No,N
20120904,1.129,27.3,35.5,1018.2,27669,92,5.23,14.81,0.91,7.5,6.6,186,FM,51,30,No,N
20120905,1.148,27.3,35.6,1015.4,126782,115,5.39,12.12,1.08,8.2,7,217,FQ,0,46,No,N
